"","GeneID","logFC","AveExpr","t","P.Value","adj.P.Val","B","10L1brain","10L2brain","10L3brain","10L4brain","10L5brain","22L1brain","22L2brain","22L3brain","22L4brain","22L5brain"
"1288","TRINITY_DN21332_c0_g1",2.53204850142699,-0.77050297265868,7.74626086175001,4.27402257819665e-06,0.000326749413960019,3.85552409446904,7.61,9.92,6.41,4.29,7.86,41.37,24.95,26.26,53.97,30.24
"1289","TRINITY_DN21332_c0_g2",1.53986735329268,-0.323281811039225,4.58633713996875,0.000575819230411067,0.0068352501007892,0.00714267091355847,6.35,12.13,17.28,15.87,18.41,33.24,37.38,30.79,40.5,24.99
"1290","TRINITY_DN21336_c0_g1",-2.50099723349532,-0.78692357156835,-4.3106888889548,0.000941343781127932,0.0094997594171196,-0.472410730409903,60,40,27,16,57.08,11,1,8,3,9
"1291","TRINITY_DN21364_c0_g2",1.13791914438035,2.26654297923293,6.28723966581233,3.47552974159175e-05,0.00113319544936281,2.56080995195236,95,80,67,79,102.99,174,196,210,164,182
"1292","TRINITY_DN21377_c0_g1",-1.46667627732395,-0.0446443011939722,-5.11729891786915,0.000229644355703118,0.00364600639008521,0.856634143021278,59.09,34.99,56.04,37,34,16,8,8.97,25,13.99
"1293","TRINITY_DN21427_c0_g1",-2.21428428938656,-0.898828227906852,-5.74985528073446,8.07914082241079e-05,0.00189538544668068,1.56776841322755,33.34,33,24,29.04,38.37,15,2,3,7,4
"1294","TRINITY_DN2148_c1_g3",-1.10860989076317,-0.117604739789503,-3.72840165855314,0.00273274610111679,0.0195246603146409,-1.45756225058186,38.01,25.7,43.92,49.63,31.01,13.26,8.5,12.14,29.35,13.02
"1295","TRINITY_DN215_c3_g1",1.16327013643148,4.57119736854028,11.4654461118581,5.81873385979185e-08,3.18770702321102e-05,8.83968959822464,375.95,421.37,411.75,470.33,370.21,912.12,840.67,969.36,1019.84,830.09
"1296","TRINITY_DN2150_c9_g1",1.06110753128652,-0.0691473434760433,4.2233981714455,0.00110194974702585,0.0106114546529804,-0.611654692559778,19.31,13.67,26.02,16.33,16.21,43.14,19.05,37.08,37.77,34.49
"1297","TRINITY_DN21516_c0_g1",-1.4750164575104,-0.483004505741608,-3.89994178271989,0.00198958847952632,0.0158142465672554,-1.12448883898637,42.16,33.3,19.37,36.84,30.6,7.69,10.98,5.85,9.53,19.27
"1298","TRINITY_DN21537_c1_g3",-1.17789254702312,-0.112634053190157,-3.69244750735155,0.00292160601133099,0.0204278856217228,-1.52051129608919,43.01,41.03,31.25,18.01,63.65,16.29,12.08,16.14,14.12,12.28
"1299","TRINITY_DN21539_c0_g1",-1.20300881409445,0.985713957179042,-3.43213442334544,0.00475202973466277,0.0282632949608856,-2.13385539003212,101.14,128.72,47.72,99.33,50.24,39.79,22.23,35.71,34.93,26.96
"1300","TRINITY_DN21556_c7_g1",2.05878724862481,-1.10612189575255,3.63979834192844,0.00322251945356052,0.0218515046678934,-1.53989203920699,8,12.01,2.01,3.1,11.62,17.01,10.03,43.06,20.76,35.02
"1301","TRINITY_DN2159_c2_g1",1.06465412910889,2.76491664513478,5.22747394336316,0.000190673882301344,0.00322007623792984,0.776963374444055,106.92,124,163,78,152,193,305.83,271.99,274.98,247.97
"1302","TRINITY_DN21603_c0_g1",-2.11405144424595,-0.691835433996343,-5.74212135635992,8.18022457441886e-05,0.00190921692747427,1.64888298496318,48.48,25.01,45.65,23.53,33.75,4.46,6.81,12.51,5.36,4.7
"1303","TRINITY_DN21603_c1_g1",-1.29632301106598,-0.381423219293809,-4.09395190425661,0.00139408857816645,0.0124372759282985,-0.804921495409053,44.51,32.02,34.29,28.94,26,15.69,2.96,14.56,16.38,11.19
"1304","TRINITY_DN21608_c0_g1",1.81139652269991,2.26786066864398,3.88480356576968,0.00204589060156221,0.0161280493611134,-1.50699021073786,86,131,36,36,88,413,335,113,178,249
"1305","TRINITY_DN21620_c0_g1",-1.19075533716653,2.35989182860475,-6.59070109957711,2.19670163974119e-05,0.000862980038187689,3.01328440678873,157.17,183.1,293,178,214.89,87,67,84,127,72.12
"1306","TRINITY_DN21620_c2_g1",1.92897141580223,1.03085084506248,7.16872199434444,9.48330864772501e-06,0.000519224011835258,3.87266834888302,18.08,38.12,52.22,20.19,23.45,102.51,78.31,102.35,113.04,114.03
