"","GeneID","logFC","AveExpr","t","P.Value","adj.P.Val","B","10L1brain","10L2brain","10L3brain","10L4brain","10L5brain","22L1brain","22L2brain","22L3brain","22L4brain","22L5brain"
"422","TRINITY_DN12620_c4_g1",-1.4386419317296,-0.286376007744198,-3.43656844502416,0.00503631567804888,0.0325660246195512,-1.95688091176743,53.46,18.89,47.25,30.72,48.28,6.39,17.36,6.35,15.81,21.46
"423","TRINITY_DN1263_c0_g1",-1.16096878467086,5.48606550367847,-8.182294265156,3.3198676491079e-06,0.000368653782559434,4.70609600803094,1896.84,1682.6,2421.26,1669.29,1598.75,927.61,552.59,687.99,1183,795.12
"424","TRINITY_DN12633_c0_g1",-2.27368697679177,-0.55412971755979,-4.07808328687593,0.00158194220946628,0.0152267763545371,-0.918607340929456,54,21,36,40,79,5,2,5,11,20
"425","TRINITY_DN126614_c0_g1",-1.41174822634155,-1.36111648222275,-3.7537500719415,0.00282792271984082,0.0222965165643845,-1.48212327388982,20.83,13.55,23.07,14.58,20.83,9.3,4.13,3.13,6.31,3.14
"426","TRINITY_DN12674_c0_g1",-1.00222753003435,4.51473401527767,-6.4862929665902,3.23459411911834e-05,0.00131575488433913,2.43169774452306,802,963,1182,895,655,477,377,397,549,397
"427","TRINITY_DN12681_c0_g1",-1.18715679137882,2.76564155050381,-3.91716178007676,0.00210757801213972,0.0183589387490262,-1.57975381315576,217,355,242,466,198,184,100,141,116,80
"428","TRINITY_DN12696_c0_g1",-1.41895693936155,3.06654134712896,-3.68717649648778,0.00319000384903191,0.0242044125320629,-2.04136534610668,436.67,294.08,281.44,357.5,566.13,139.6,88.55,48.59,381.06,193
"429","TRINITY_DN127_c1_g1",1.0329069827222,0.595204557215686,4.1071453749131,0.00150251666704769,0.0147318306097486,-0.922766445516741,42.05,29.52,20.39,36.99,26.85,59.53,37.21,49.89,97.59,47.79
"430","TRINITY_DN12705_c0_g1",-1.13832354155105,1.81918175811509,-6.29725719525055,4.26440690716418e-05,0.00153989990898958,2.4478299854796,188.69,140.46,129.57,138.74,123.87,84.5,40.84,54.27,76.51,62.4
"431","TRINITY_DN12711_c2_g1",1.39909658621515,0.45076379334292,4.90080509013669,0.000383089041655075,0.00602174453575516,0.395031716045565,15,24,41,29,20,48,48,56,87,55
"432","TRINITY_DN12711_c2_g2",1.07602172565806,2.86034381861128,6.61806047550618,2.67533187793516e-05,0.00117114633985153,2.81982962914579,124.42,106.01,180.13,147.58,138.41,302.04,186.79,311.57,406.44,254.44
"433","TRINITY_DN12730_c0_g1",3.80219122634652,1.34006645983017,11.8198500812954,6.73938304586202e-08,4.92165250810399e-05,7.99442044994658,18.01,7,32,26,28,242.02,260,239.01,301.03,243
"434","TRINITY_DN12743_c0_g2",1.41236729434416,-1.35646958523838,3.58779657909112,0.00382117342350316,0.0273140855700755,-1.71672772157296,12.17,11.65,6.6,2.16,7.15,14.85,14.22,18.29,18.56,12.56
"435","TRINITY_DN127538_c0_g1",1.81684242770903,-0.24665714013569,6.7046795326412,2.36443537589857e-05,0.00109285153777757,2.79888846992085,11.04,13.1,12.12,19.7,12.03,50.02,27.38,36.05,50.33,39.49
"436","TRINITY_DN12754_c0_g1",1.02503280255842,2.99439964280341,5.79917144439542,9.04327026330686e-05,0.00240415418431703,1.56715073837202,130.28,164.07,180.36,174.11,125.13,354.5,189.27,316.32,381.87,327.11
"437","TRINITY_DN12756_c0_g2",1.41690469264525,-0.703792691643103,3.47493805272262,0.00469488674638085,0.0310991783048602,-1.85722541625154,15,18,10,12,6,34,15,15,43,26
"438","TRINITY_DN12760_c0_g1",-1.4203839180115,-1.10400946257789,-3.64117679423458,0.00346768758837671,0.0255520194068962,-1.60540237424816,32,21,18,18,22,14,4,10,5,3
"439","TRINITY_DN12767_c0_g1",-1.0077233096833,2.28673249148945,-5.26755007517312,0.000209603826871853,0.00411869197506913,0.813549392865366,280,135.23,184.7,165.64,196.39,81.64,79.29,116.55,122.66,66.99
"440","TRINITY_DN128094_c0_g1",-1.22630245276734,-0.675918915254849,-3.08877019962752,0.00954700532665288,0.0493275186155028,-2.49061424056262,43.71,17.41,23.03,34.34,24.58,13.17,8.41,3.94,14.91,11.05
"441","TRINITY_DN12817_c0_g1",1.03323906745696,3.01450147552615,9.71853716061041,5.56030573309945e-07,0.000143215941110546,6.6799086080703,166,152,169,134,147,317,279,365,331,278
"442","TRINITY_DN128178_c0_g1",-1.08885148632179,-0.907161065534228,-3.73762019278257,0.00291158472647259,0.0227654656271879,-1.43621038891082,29.24,18.38,23.28,15.81,27.71,6.56,5.86,9.07,14.4,6.45
"443","TRINITY_DN12832_c0_g1",-1.24865675534816,3.24609727847236,-5.85976532020451,8.2377866717362e-05,0.00228895420707857,1.63644850239922,587.59,385.91,353.94,333.95,376.15,224.75,96.72,216.18,236.23,104.15
"444","TRINITY_DN12838_c0_g1",-2.8279002816752,1.17011217807119,-7.53210303932098,7.62481896232054e-06,0.000564653300548858,4.05511144792653,221.83,176.21,136.89,126.9,176.23,14.13,5.05,18.59,59.56,35
"445","TRINITY_DN12844_c0_g3",-1.43991871923707,-0.231840739783612,-4.58560328891481,0.000652827302927651,0.00843105613370908,-0.0906233719241829,50.01,25.32,53,28.9,50.92,10.2,5.24,17.5,19.17,12.32
"446","TRINITY_DN12844_c1_g1",-1.30595552644991,-0.243027369151721,-4.93665792994253,0.00036085992724052,0.00580722468783959,0.447706874276076,36,28,36,35,57,15,10,11,15,14
"447","TRINITY_DN12847_c2_g1",-5.60738893146682,-2.12136136913446,-5.49896155691311,0.000144663474436271,0.00325882174829507,-0.330683824832936,40.08,55.03,82.74,24.47,40.39,0,5.33,0,0,0
"448","TRINITY_DN12853_c1_g1",-1.38030786206884,3.18079731229708,-5.22249239113094,0.000225494532756888,0.00430555140767489,0.621206152003377,300.63,388.46,642.63,244.63,518.35,102.54,170.81,164.32,197.52,140.98
"449","TRINITY_DN12875_c0_g1",-3.04301430140976,0.613655167278311,-12.8913789782443,2.59041274262352e-08,2.41818852188933e-05,8.21871208141167,140.3,103.87,139.37,93.45,131.66,16.21,9.24,18.78,14.25,7.02
