"GeneID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Expression"	"10L1brain"	"10L2brain"	"10L3brain"	"10L4brain"	"10L5brain"	"22L1brain"	"22L2brain"	"22L3brain"	"22L4brain"	"22L5brain"
"13390"	"TRINITY_DN15829_c0_g1"	-0.258764335945774	2.31406290593455	-0.67808962589567	0.510785420137114	0.679833365698992	-6.49485655000611	"Unchanged"	199.64	220.94	53.2	171.68	168.49	123.35	144.34	137.9	97.4	111.58
"13391"	"TRINITY_DN15829_c1_g1"	-0.0393745613251029	0.744465089118494	-0.123865186116376	0.90350563623485	0.947784302194569	-6.36135519501457	"Unchanged"	78.71	48.42	24.43	42.42	57.96	52.78	54.41	47.5	40.23	25.59
"13392"	"TRINITY_DN1583_c0_g1"	0.729832251610848	5.33333063870682	11.0446609977551	1.41142773536002e-07	7.13240203221051e-05	7.96896753046684	"Unchanged"	917.15	855.52	880.63	741.08	880.27	1427.14	1225.14	1471.52	1541.27	1307.87
"13393"	"TRINITY_DN1583_c1_g1"	0.573021585616528	0.81178360458564	3.3277414971138	0.00614872233754719	0.0371496778646004	-2.31158310851372	"Unchanged"	47.7	38	44.99	30	44.96	57	45	53.98	87.09	43
"13394"	"TRINITY_DN1583_c1_g2"	0.00575741818229067	1.46353385893958	0.0365147141374262	0.971482023427063	0.985442581956844	-6.54052510935453	"Unchanged"	85	57	75	75	92	78	68	81	84	56
"13395"	"TRINITY_DN15830_c0_g1"	0.343934105043863	8.38209748203414	4.29561486279982	0.00107836087484135	0.0117455997446748	-1.53740855885908	"Unchanged"	8136.23	7659.06	7140.2	8409.12	8493.64	12758.85	9624.62	10382.99	10762.85	8882.61
"13396"	"TRINITY_DN15831_c0_g1"	-0.91928546050544	2.70442580158991	-3.40816661798499	0.00530524484174095	0.0337104891295146	-2.49779364359076	"Unchanged"	352.05	265.56	199.21	189.29	250.79	143.18	77.7	183.56	236.73	61.31
"13397"	"TRINITY_DN15832_c2_g1"	0.0730725339284903	0.325439223798134	0.373316201635612	0.715529289928578	0.830387472760742	-6.19780011367701	"Unchanged"	41.07	36	33	27	37.04	42	19	34	40	32.01
"13398"	"TRINITY_DN158323_c0_g1"	-1.7778308851493	-1.11189018890269	-1.32350469673351	0.210722688150072	0.385863894044885	-4.91854152649795	"Unchanged"	4.12	48.4	33.13	35.12	37.77	1.04	0	43.62	2.06	86.06
"13399"	"TRINITY_DN15834_c0_g1"	-0.198365523805372	1.64090303454931	-0.90452754730937	0.383800654433781	0.568091227873299	-6.1611964854582	"Unchanged"	108.03	76.24	126.4	79.15	81.18	98.72	38.8	66.97	118.76	82.94
"13400"	"TRINITY_DN15834_c0_g2"	0.590841613099	2.6864344255363	5.19612008742868	0.000235379729819611	0.00441722655269525	0.63299157766326	"Unchanged"	161.1	128	147.77	139.03	141	209.36	158	224	291.67	199
"13401"	"TRINITY_DN15835_c0_g1"	0.557492649986366	-1.06006059149679	1.54047813884149	0.149805070154787	0.30810774741686	-4.8016669843235	"Unchanged"	8.41	13.55	14.63	9.66	13.44	13.51	22.35	15.85	13.21	8.64
"13402"	"TRINITY_DN15836_c0_g1"	-0.050634290344946	0.98914931463412	-0.230524746689848	0.821629802776006	0.899224501303729	-6.39992717125274	"Unchanged"	60.83	52.04	60.55	57.62	50.4	35.66	54.2	38.36	66.05	65.73
"13403"	"TRINITY_DN15837_c0_g1"	0.265026455447381	5.38151409206372	2.29986722680163	0.0405353943759898	0.129580495957111	-4.92001904827551	"Unchanged"	1197.02	1081.15	858.18	1098	978	1353	1204	1182	1429.21	999
"13404"	"TRINITY_DN15838_c0_g1"	-0.258590545310252	0.898154575419591	-0.950640934528726	0.360840936528658	0.547020301709037	-5.94543052981707	"Unchanged"	81	61	74	42	39	57	23.97	58	66	29
"13405"	"TRINITY_DN15839_c1_g1"	-0.397407701903375	0.542710786502479	-1.17900059909672	0.261610791007805	0.444385642026921	-5.6300592421264	"Unchanged"	53.79	39.6	87.03	21.07	55.41	34.04	14.03	35.1	47.02	40.02
"13406"	"TRINITY_DN15839_c2_g1"	-0.0680564314844055	2.60270150557433	-0.474071118580648	0.644095407922793	0.780737714340938	-6.6826521065283	"Unchanged"	143.16	188.04	204.73	147.91	165.8	184.38	154.07	175.34	170.84	121.51
"13407"	"TRINITY_DN15839_c3_g1"	-0.0909357016855082	-1.12904965174604	-0.246882907206323	0.809239083787793	0.891551867792688	-5.83651056748842	"Unchanged"	13.6	15.7	18.45	9.96	11.4	12.45	7.51	8.5	7.96	20.39
"13408"	"TRINITY_DN1584_c0_g1"	-0.0597755666954648	4.66176758620105	-0.620589512836737	0.546662150357636	0.708601451747826	-6.98509622271671	"Unchanged"	665.05	634.85	850.11	583.74	817.43	709.68	652.24	633.21	810.65	553.93
"13409"	"TRINITY_DN1584_c1_g1"	0.749241425279268	-1.21889797285316	1.65822751834724	0.123579048726152	0.271753077463058	-4.58705575478335	"Unchanged"	8	5	16	6	23	22	10	9	15	15
"13410"	"TRINITY_DN1584_c1_g2"	0.937662569149777	-1.37645188110087	0.724698446463546	0.482751621047767	0.656019705442744	-5.4859549813344	"Unchanged"	21.41	7.55	29	20	0	37	0	16.88	34	25
"13411"	"TRINITY_DN15840_c0_g1"	0.487765394593098	-0.122114093675894	1.05122144885236	0.314196481295329	0.501322033208057	-5.61770776288517	"Unchanged"	35	23.32	7.96	26.52	32.51	50.07	9.75	42.37	25.74	25.22
"13412"	"TRINITY_DN15840_c0_g2"	0.135046521247808	1.2749256484735	0.585697911583018	0.569104704356297	0.725806787984344	-6.31709623730076	"Unchanged"	77.51	59.07	42.98	74.02	75.94	59.9	40.18	90.89	87.7	64.4
"13413"	"TRINITY_DN15840_c1_g1"	-0.29966364363929	0.720946823456351	-1.51450260182931	0.15619997630387	0.316778532706692	-5.26155325474114	"Unchanged"	70.13	41.49	46.25	42.18	58.95	36.48	35.16	28.17	51.78	40.9
"13414"	"TRINITY_DN158409_c0_g1"	-3.72568000398601	-2.08927382710921	-3.41706730705118	0.00521943026533566	0.0333304018047536	-2.31701601672102	"Down-regulated"	37.02	13.07	40.55	9.86	41.56	0	0	2.18	5.37	1.1
"13415"	"TRINITY_DN15841_c0_g1"	1.19362495513429	-1.02976552159592	4.08213557390472	0.00157061161590736	0.0151523955509479	-0.917865598636858	"Up-regulated"	11.79	8.92	11.07	9.76	8.14	17.87	13.69	21.31	19.78	18.62
"13416"	"TRINITY_DN15842_c0_g1"	-0.743845672618089	0.720617463931256	-1.74632403573392	0.106690965236813	0.246230782510122	-4.9324289211656	"Unchanged"	55.94	49.61	94.36	20.87	130.37	46.49	17.29	33.1	50.87	24.52
"13417"	"TRINITY_DN15844_c0_g2"	0.136317140643145	-0.440468015334487	0.349287870198958	0.733023383886142	0.841766599414456	-6.02990834109866	"Unchanged"	10	22	26	19	33	19	19	31	18	12
"13418"	"TRINITY_DN15844_c0_g4"	-0.384694448720976	3.52308717896148	-2.51698907208365	0.0273384404802613	0.0993252088320284	-4.27075097568478	"Unchanged"	389.22	299.79	471.5	258.64	393.16	210.81	244.66	299.83	387.26	249.81
"13419"	"TRINITY_DN15844_c0_g5"	0.24701124310417	-0.779726260048356	0.724527695221563	0.482852573672897	0.65609943870086	-5.73327601774503	"Unchanged"	20	15	28	7	14	22	10	15	15	18
"13420"	"TRINITY_DN15845_c0_g1"	1.23400675634323	4.11365472458304	6.63875557714928	2.59729003051769e-05	0.00115160129538825	2.70660942334835	"Up-regulated"	393.4	345.37	338.18	183.39	309.84	755.98	576.49	534.84	1039.35	768.99
"13421"	"TRINITY_DN15845_c1_g1"	0.0550153220823245	1.7144650405434	0.34315007022992	0.73751783369306	0.844895856946812	-6.53794791646623	"Unchanged"	96.94	80.63	94.66	73.06	100.3	73.08	62.84	90.43	135.02	93.79
"13422"	"TRINITY_DN15845_c2_g1"	0.285560646956713	2.71786861232904	1.77082490734592	0.102375963607285	0.23964422524167	-5.33825493702729	"Unchanged"	139.02	141.67	160.87	184.33	193.17	254.45	161.32	151.43	235.16	191.47
"13423"	"TRINITY_DN15846_c0_g1"	0.109761708700405	2.87806132917418	0.156228129140313	0.87849252770611	0.933247966265558	-6.84949902941927	"Unchanged"	162.11	180.83	336.74	188.51	162.59	504.81	14.3	366.55	475.52	209.37
"13424"	"TRINITY_DN158469_c0_g1"	0.4682248799141	-0.820914336476082	1.3297955367003	0.208704088257659	0.383430719372556	-5.14171748495708	"Unchanged"	14	16	14	11	16	24	11	27	21	6
"13425"	"TRINITY_DN15847_c0_g1"	-1.17703403921601	2.58111067876599	-6.47200709080415	3.30231425024379e-05	0.0013305636097688	2.63966637447575	"Down-regulated"	232.24	207.07	328.88	283.86	188.77	108.87	102.64	110.69	106.06	101.26
"13426"	"TRINITY_DN15847_c1_g1"	-0.858740691191199	1.7632466134448	-3.25727315212109	0.00699909970540391	0.0403700162714405	-2.59711174640568	"Unchanged"	120.12	79.91	145.08	114.28	184.31	55.32	42.63	96.86	61.87	90.38
"13427"	"TRINITY_DN15848_c0_g1"	0.118453072092092	3.76004183829724	0.525632954715689	0.608873512409797	0.755602047367568	-6.89404328815102	"Unchanged"	280.99	267.55	554.5	486.99	272	360.99	358.16	462.54	500.09	264
"13428"	"TRINITY_DN158481_c0_g1"	-0.0280532767868919	-0.988766662549283	-0.103955979921034	0.918949188241766	0.956789813833164	-5.91783564006814	"Unchanged"	20	13.95	13	13.96	14	12	12	8.03	17	11
"13429"	"TRINITY_DN158489_c0_g1"	-1.49972219355953	-0.933898732503254	-3.10685700687553	0.00923380375821818	0.0482514634638972	-2.43025262056063	"Down-regulated"	44.12	15.27	26.66	11.26	41	6.06	6.19	6.06	7.13	10
"13430"	"TRINITY_DN15849_c0_g1"	-0.213603273237063	0.684087623578803	-1.20183829804435	0.252977201740541	0.434645487581785	-5.63830812211687	"Unchanged"	53	46	57	35	53	41	34	47	40	31
"13431"	"TRINITY_DN1585_c0_g1"	-0.170295028566141	1.91482225975654	-0.84179583836628	0.416626646525858	0.598497661624264	-6.27889862174565	"Unchanged"	168	82	106	95	113	78	77	83	160	91.02
"13432"	"TRINITY_DN1585_c0_g2"	-0.262470846876164	3.41508384777248	-1.62942476346779	0.129591909246706	0.280239964277304	-5.68652872986694	"Unchanged"	338.86	250.06	414	245	366	223.04	245.72	237.16	429.23	221.98
"13433"	"TRINITY_DN1585_c1_g1"	0.82963712070089	2.46848402519851	1.4908783361482	0.162217859366926	0.324720930140308	-5.67530636271785	"Unchanged"	136.79	124.45	92.29	361.59	35.45	288.65	191.87	382.09	112.9	124.16
"13434"	"TRINITY_DN15850_c0_g1"	1.78420956364318	-1.21280861406797	2.38018809632522	0.0350615044453957	0.117383602669127	-3.51358930628608	"Unchanged"	0	13.76	16.22	15.37	8.32	20.33	19.94	26.51	15.33	15.19
"13435"	"TRINITY_DN15851_c0_g1"	0.0406139584959824	0.758398640857899	0.123061621819385	0.904128206033305	0.948133297202564	-6.36492279041549	"Unchanged"	57	32.26	46.02	34	70.44	38.9	35.02	81	28.65	57
"13436"	"TRINITY_DN15852_c0_g2"	1.06710425078667	0.39661745321397	4.52845248241071	0.000720089826464073	0.00899334780544894	-0.202887609181326	"Up-regulated"	16.59	29.13	31.98	24.82	31.39	57.82	34.52	47.91	60.24	48.03
"13437"	"TRINITY_DN15852_c0_g3"	-0.121245377999778	0.379041178898573	-0.36697776534623	0.72012816850945	0.833296020611658	-6.21233810442078	"Unchanged"	21.99	30.4	49.56	38.26	64.93	25.42	22.01	34.54	35.56	44.35
"13438"	"TRINITY_DN15852_c2_g1"	0.00297067207814959	1.21239871219238	0.0179654323945683	0.985966441583096	0.992788721608585	-6.48124734688729	"Unchanged"	70.57	69.03	55.52	55.26	70.77	81.29	55.56	55.5	64.2	49.8
"13439"	"TRINITY_DN15854_c0_g1"	-0.249407355167031	2.66748964290122	-1.57921029331628	0.140689442530602	0.295708409428252	-5.60393190814291	"Unchanged"	222.96	188	138.06	193.1	206	151.02	166.08	145	193	133
"13440"	"TRINITY_DN15855_c0_g1"	-0.584896013079095	4.23517310451369	-3.44564754130065	0.00495330743675971	0.0321926087142103	-2.70397790496396	"Unchanged"	618.29	551.59	934.65	404.89	753.32	435.15	313.7	511.36	508.83	350.08
"13441"	"TRINITY_DN15855_c1_g1"	0.0189729495788168	3.91554667637565	0.153200896011164	0.880826893405594	0.934643470451712	-7.05682423302961	"Unchanged"	409.08	334.3	539.04	355.34	416.71	413.08	332.04	351.41	576.94	412.71
"13442"	"TRINITY_DN15855_c1_g3"	0.0913124557281534	1.32896620724598	0.352778365961309	0.73047204133398	0.839978927986237	-6.44357709580257	"Unchanged"	56.66	61.82	95.34	95.76	46.34	88.74	44.05	76.32	70.75	65.7
"13443"	"TRINITY_DN15856_c0_g1"	0.150845373763918	0.304666907597884	0.518088449355631	0.613966445406551	0.759543665331525	-6.12654791506987	"Unchanged"	41.7	26.04	44.01	31.05	26.84	39.8	15.16	39.44	31.76	49.16
"13444"	"TRINITY_DN15857_c0_g1"	-0.428066066553486	3.03750229731372	-2.87182313314742	0.0142460324360956	0.0645621827727384	-3.54578788762726	"Unchanged"	236.92	244.99	271.97	235.43	309.6	208.56	113.8	188.84	247.05	223.7
"13445"	"TRINITY_DN158570_c0_g1"	0.307552268094076	-0.993083441082665	0.837408801771532	0.418990692375725	0.600545586000987	-5.57553785474694	"Unchanged"	9	11	18	11	23	20	9	13	22	7
"13446"	"TRINITY_DN15858_c0_g1"	-0.244184920081191	0.96686583847007	-0.850186956606104	0.412129762619972	0.594169056226128	-6.0509098977266	"Unchanged"	82.54	47.63	50.75	36.9	96.83	36.3	30.2	44.22	96.3	42.38
"13447"	"TRINITY_DN15858_c1_g1"	-0.40538794240784	-0.701651257693184	-0.955411861506454	0.358522166923863	0.544886521057346	-5.55943702125143	"Unchanged"	25.57	12.37	41.07	12.84	22.11	8.43	4.12	13.45	31.87	15.83
"13448"	"TRINITY_DN15858_c2_g1"	0.377597344564807	-2.34917327952438	0.281300991601041	0.783348497719463	0.875048581897063	-5.330963978761	"Unchanged"	11.87	11.72	0	5.1	15.67	18.1	0	24.49	27.57	0
"13449"	"TRINITY_DN15859_c0_g1"	-0.398862208750153	4.36308131380609	-1.89904956111363	0.08225855289616	0.207405557190635	-5.44749273336027	"Unchanged"	809.7	576.79	800.56	351.9	835.65	447.88	327.11	553.82	772	412.5
"13450"	"TRINITY_DN1586_c0_g1"	0.615668590915115	1.36706411653422	2.35917997664884	0.0364203586121837	0.12050302971551	-4.10508724855742	"Unchanged"	62.99	42.99	72.06	52	64	116.97	50.99	54	106	122.98
"13451"	"TRINITY_DN15860_c0_g1"	-0.462130469654699	2.30478701965886	-1.65149835442819	0.124961394624074	0.273726219560123	-5.42100777390463	"Unchanged"	185	117.15	239.09	113.03	167.17	111.06	43.02	160.17	181.17	120.14
"13452"	"TRINITY_DN158607_c0_g1"	-0.732964229878914	-0.93283476359074	-1.97069405964382	0.0726600527710441	0.191128038509433	-4.23223729330398	"Unchanged"	17	19	13	25	27	13	3	11	10	13
"13453"	"TRINITY_DN158609_c0_g1"	-1.66408047211942	-1.3713572211774	-2.48554478385036	0.028952377701151	0.103132669196674	-3.33962502011822	"Unchanged"	25.99	21.01	22.35	11	25.01	8	8.01	12	9	0
"13454"	"TRINITY_DN15861_c0_g1"	-1.08529340317076	1.63884827927682	-7.62584296662649	6.74302760133408e-06	0.000525177785853465	4.24217158635109	"Down-regulated"	131.7	123.85	123.93	99.63	144.96	63.4	39.25	63.15	70.69	46.04
"13455"	"TRINITY_DN158615_c0_g1"	-0.260974720610053	0.407837334951669	-0.750391086295035	0.467709902800463	0.642670160629462	-6.00022415541945	"Unchanged"	46.32	25.43	38.96	40.15	63.73	37.12	9.3	34.05	41.64	47.65
"13456"	"TRINITY_DN15862_c0_g1"	0.695608477403128	3.7326658626899	6.13194535709846	5.4520710245477e-05	0.00179349155685095	1.98113413074329	"Unchanged"	270.63	238.46	316.97	324	277.92	492.14	378.04	499.88	587.79	357.94
"13457"	"TRINITY_DN15863_c0_g1"	0.07087780911972	2.80969998299251	0.274770404185367	0.788241307173981	0.878151762999413	-6.80742060114329	"Unchanged"	257.25	109.43	185.15	172.17	244.24	276.87	127.49	124.67	308.7	192.38
"13458"	"TRINITY_DN15863_c1_g2"	0.444144715720173	2.49589870239169	2.37963908183345	0.0350963865470017	0.117468623882162	-4.30675431972041	"Unchanged"	126.46	114.57	131.65	143.31	151.51	208.26	123.15	158.85	313.63	127.33
"13459"	"TRINITY_DN15864_c0_g1"	0.0508838471725304	0.819059905114693	0.242389066849629	0.812637778458576	0.893725903760278	-6.35647098900991	"Unchanged"	61.83	32.25	53	41.1	58.15	48.75	52.81	48.82	44.95	39.21
"13460"	"TRINITY_DN158646_c0_g1"	-0.438903415555395	-0.60914478790763	-0.791575936498333	0.444219719739947	0.622561520887236	-5.72213916333603	"Unchanged"	17.55	14.21	13.39	84.32	19.27	14.11	18.45	6.42	20.29	11.95
"13461"	"TRINITY_DN15866_c0_g1"	0.821818802717163	0.299006990390859	2.06236447172388	0.0618883726998502	0.171901684578956	-4.3699389721217	"Unchanged"	32	13	43	28	28	68	17	48	85	24
"13462"	"TRINITY_DN15867_c0_g1"	0.147756078954196	3.29118283431618	1.59609627542887	0.136868506881784	0.290301909935757	-5.71084017565252	"Unchanged"	278.98	230.85	245	262.92	243.96	287.98	252.83	275	332	249
"13463"	"TRINITY_DN15867_c1_g1"	0.287806536883412	-0.867733831713911	0.486366846747307	0.635609198523151	0.77491516034815	-5.84843633588201	"Unchanged"	8	11	25.4	26.49	14	36.86	10.59	17.11	25.62	2.25
"13464"	"TRINITY_DN15868_c0_g1"	0.0710149322668912	2.05775847606745	0.449534814043484	0.661186624140534	0.792525122268127	-6.57232025300368	"Unchanged"	117.3	96.92	121.55	111.31	114.13	154.66	76	119.51	156.8	82.17
"13465"	"TRINITY_DN15869_c0_g1"	-0.460373883783395	5.25068126919902	-2.1749348898113	0.0507024206478039	0.150365014054831	-5.11562524378513	"Unchanged"	1215	1031	1933.95	839	1326	876	503	1014	1472.96	747
"13466"	"TRINITY_DN158692_c0_g1"	-0.152448826568174	-0.241322008057363	-0.556548582654907	0.588229114703523	0.740358362215506	-5.98068107924294	"Unchanged"	40.62	20.93	21.35	15.45	35.09	28.43	17.65	17.15	20.66	17.02
"13467"	"TRINITY_DN158693_c0_g1"	0.412903130258803	-0.863030592454597	1.33848954513063	0.205940465557204	0.38027035306535	-5.1175538188992	"Unchanged"	20	12.81	16.84	8.06	13.78	9.67	18.68	16.67	21.63	13.93
"13468"	"TRINITY_DN1587_c0_g1"	0.172303064331425	4.34399879075202	2.0519858417707	0.0630286147408724	0.174054890761669	-5.2029767409699	"Unchanged"	505.74	523.91	567.64	473.62	526.7	659.2	502.09	522.9	723.73	523.88
"13469"	"TRINITY_DN15870_c0_g1"	1.32599171053506	2.5537728347377	10.3807463867877	2.75413469952941e-07	9.7287721668544e-05	7.34162938130242	"Up-regulated"	83	111	116	100	103	267	219	243	287	238
"13470"	"TRINITY_DN15871_c0_g1"	0.599383338041734	4.03810864506576	6.33534856455216	4.03182429111646e-05	0.00149837273576454	2.25207993263596	"Unchanged"	412.81	397.28	360.55	302.75	342.55	580.54	446.6	528.41	652.76	538.9
"13471"	"TRINITY_DN15872_c0_g1"	0.0110226687816453	0.453896151692508	0.0418023081491068	0.967354857985653	0.98325831757985	-6.29949411557243	"Unchanged"	43.72	35.68	39.1	35.94	38.73	58.31	39.47	29.9	45.17	16.33
"13472"	"TRINITY_DN15872_c0_g2"	-2.24041291889464	-1.42600225207621	-3.10386710268676	0.00928485689683203	0.0484413031437763	-2.48543670029843	"Down-regulated"	25.02	16.29	26.89	27.78	25.32	6.65	1.11	0	19.09	5.5
"13473"	"TRINITY_DN15872_c0_g3"	0.624815308810275	-0.298669826623529	1.91001727480536	0.0807173694341785	0.204856337148548	-4.48879104658202	"Unchanged"	20.97	32.99	14.51	22.64	11.03	19.16	25.3	25.08	32.1	24.52
"13474"	"TRINITY_DN15872_c0_g4"	0.230609801933258	0.000154891712918246	0.494758561080578	0.629848270706731	0.77093366481382	-6.06845374336541	"Unchanged"	58.96	20.1	34.17	6.23	40.54	19.08	36.4	37.55	28.07	22.22
"13475"	"TRINITY_DN15873_c0_g1"	-0.525812915357749	-0.581655839987847	-1.11730927191268	0.286081930805068	0.471141084919713	-5.4332638712291	"Unchanged"	40.1	25.89	16.01	9.88	37.07	5.18	7.45	13.87	29.88	22.08
"13476"	"TRINITY_DN15874_c1_g2"	0.557329022414915	1.87989672383461	2.92877500653928	0.0128253389901181	0.0601210917259684	-3.21612949570661	"Unchanged"	98.42	65.56	76.44	90.87	90.89	133.17	73.72	157.59	121.81	125.88
"13477"	"TRINITY_DN15874_c1_g3"	1.09416722894902	-1.34492444546954	2.65151340915995	0.021370107633438	0.0844438259111358	-3.11493095334932	"Unchanged"	10.05	6.76	9.01	2.99	17	10.27	13.32	16.01	16.99	14.99
"13478"	"TRINITY_DN15875_c0_g1"	-0.329451776477068	3.39666921035788	-2.64817370425566	0.0215015085917966	0.0847957207323494	-4.0160886634315	"Unchanged"	270.42	270	372.86	337.02	362.27	257.63	232	223.19	333.52	232.63
"13479"	"TRINITY_DN15877_c0_g1"	-0.33549636499476	2.66120089769883	-2.70160358578908	0.0194914614247298	0.0795535359690642	-3.77761004545232	"Unchanged"	206.45	155.77	203.94	174	229.35	157.14	139.37	178.96	177.41	113.47
"13480"	"TRINITY_DN158771_c0_g1"	-2.53056332997775	-1.2760319295299	-5.06216056721594	0.000293136395547706	0.00508272307743808	-0.0307628202919368	"Down-regulated"	34	21	34	28	28	1	1	8	7	4
"13481"	"TRINITY_DN158775_c0_g1"	-0.535586546425387	-1.38861100178265	-1.11246758783975	0.288074397771548	0.473201890476065	-5.16991001449855	"Unchanged"	24.25	11.35	6.26	11.32	18.27	13.72	8.2	3.93	5.8	8.31
"13482"	"TRINITY_DN158783_c0_g1"	-0.521262741506441	-1.21799662060975	-1.21876576424641	0.246723908395517	0.427570280849363	-5.12372973917797	"Unchanged"	26.14	9.04	14	11	19	3	11	9.98	13	8.99
"13483"	"TRINITY_DN1588_c0_g1"	0.85000745175085	4.49797396021639	9.37234154302106	8.15215528248359e-07	0.000176578186573229	6.22350645401367	"Unchanged"	433	468	439	476	470	845	801	832	943	672
"13484"	"TRINITY_DN15880_c0_g1"	-0.148577604414286	1.89917458599068	-0.949119966127244	0.361582391235556	0.54762273345913	-6.1795862615978	"Unchanged"	105.37	105.65	108.75	84.85	142.41	101.97	64.1	91.75	140.48	83.13
"13485"	"TRINITY_DN15881_c0_g1"	1.3642219335163	-2.04247807796365	0.562257566222263	0.584457161429749	0.737629998344792	-5.27621308438185	"Unchanged"	3	1	0	67.22	24.93	0	100.28	0	64.93	71.13
"13486"	"TRINITY_DN158819_c0_g1"	0.127103749653564	0.686060412631628	0.441261516088481	0.666995543793291	0.796795377110673	-6.25389865437657	"Unchanged"	29.26	45.61	76.05	26.29	55.35	52.29	28.86	45.97	45.99	47.71
"13487"	"TRINITY_DN15882_c0_g1"	-0.343665520702738	3.35576630615856	-0.978910334023962	0.347256278053791	0.534202032264653	-6.46499436652208	"Unchanged"	268.73	317.95	625.08	143.83	388.73	267.2	97.99	283.95	414.55	272.7
"13488"	"TRINITY_DN15883_c0_g1"	-1.19521547337254	-0.11061664228138	-2.84891072449219	0.0148608187319659	0.0664221242776534	-2.98365271883316	"Unchanged"	39.36	46.43	41.49	74.2	19.13	13.77	11.51	15.09	24.85	10.18
"13489"	"TRINITY_DN15884_c2_g1"	-0.221031548212125	3.77760058803062	-1.65925894096779	0.123368363644816	0.271395534780036	-5.71218872471065	"Unchanged"	391.5	328.26	557.79	336.66	429.67	399.66	240.18	367.75	442.35	298.95
"13490"	"TRINITY_DN15884_c2_g2"	-1.98878733669725	-1.3477966813359	-3.47022740858693	0.00473550129070536	0.0312526615833254	-1.93005063462085	"Down-regulated"	32.31	14.53	35.01	20.06	16.16	7.35	1.53	1.13	5.11	9.7
"13491"	"TRINITY_DN15885_c0_g1"	0.0754380089186915	-0.696784821188086	0.239397694015953	0.814902376565134	0.894990856236016	-5.99456656789214	"Unchanged"	14.38	21.58	21.98	17.6	14	22.84	13.01	14.47	23.31	7
"13492"	"TRINITY_DN15885_c0_g2"	-0.284430086195021	2.79460108533863	-2.00866097205633	0.06800327369061	0.182984803754941	-4.98478508500233	"Unchanged"	198.65	184.79	233.48	188.04	234.67	166.61	202.59	142.3	223.64	129.1
"13493"	"TRINITY_DN15886_c0_g1"	0.670297529007812	2.86340805355515	3.64377554222689	0.00345135869805899	0.0254622818901015	-2.10681703012931	"Unchanged"	153.19	116.03	198.73	224.35	123.51	262.83	237.78	237.41	317.01	192.02
"13494"	"TRINITY_DN15886_c1_g1"	-0.077330491448072	4.1566476654804	-0.567959167911717	0.580702829540191	0.734684237748203	-6.93976743435995	"Unchanged"	416.01	481.07	668.25	363.98	618.11	512.35	384.55	486.71	542.55	436.11
"13495"	"TRINITY_DN15887_c1_g1"	0.939792286687774	-0.670096029493457	2.39397184232354	0.0341966100156407	0.115333896773207	-3.64641885122714	"Unchanged"	17.23	10.03	11.02	22	11	16.12	24	27	39.9	9.86
"13496"	"TRINITY_DN158874_c0_g1"	-0.100889148641884	-1.11398254201284	-0.26440220136421	0.796028687026503	0.883542301395767	-5.83752714136398	"Unchanged"	16	8.66	24	11.99	14	6	9.98	8.01	21.11	11
"13497"	"TRINITY_DN15888_c0_g1"	0.00987077441275921	2.48480867271306	0.0640908850275065	0.949970130716056	0.974298557498983	-6.77361159575368	"Unchanged"	157	114	170	176	149	172	166	134	173	118
"13498"	"TRINITY_DN15889_c0_g1"	-0.321241302497795	0.752803987875834	-1.70965629189985	0.113453056328626	0.256571798509581	-4.99864067322581	"Unchanged"	50.77	52.47	50.01	47.78	61.5	44.24	42.87	38.26	35.44	33.7
"13499"	"TRINITY_DN15889_c2_g1"	0.359090604192509	-0.0110608153810123	1.4505378186922	0.172950728944641	0.339094868872699	-5.18785243069937	"Unchanged"	21.45	22.81	32	21.03	29	21	24	31	31.01	37.49
"13500"	"TRINITY_DN15889_c3_g1"	0.0345170470629669	1.31579783886846	0.149925229793792	0.883354151129391	0.936329455571972	-6.49420455847033	"Unchanged"	92.5	74.71	49.24	58.7	69.69	58.99	67.31	47.05	75.89	89.28
"13501"	"TRINITY_DN1589_c0_g1"	0.653738374854967	1.12998062393016	1.51297770840309	0.156582562967938	0.317333657303974	-5.35182240663289	"Unchanged"	53.45	73.41	28.2	47.73	52.86	212.67	75.59	46.31	68.06	36
"13502"	"TRINITY_DN1589_c0_g3"	0.563548143131555	-0.176112395151941	1.6478932242667	0.125707572233634	0.27480795347176	-4.89067633163039	"Unchanged"	13.43	21.72	22.19	35.32	18.62	35.22	12.39	30.67	29.84	31.87
"13503"	"TRINITY_DN1589_c1_g1"	-0.1979809907788	-0.997196931300624	-0.449542460327204	0.661181266051975	0.792525122268127	-5.81540597452678	"Unchanged"	26	21.01	21	12	7	7	7	12.56	15	16
"13504"	"TRINITY_DN1589_c1_g2"	0.267221928495592	3.78729476627101	2.40207041129691	0.0336980783331221	0.11423403738765	-4.52089534023148	"Unchanged"	275.86	372.35	367.95	338.68	358.98	432.72	363.97	438.49	480.5	342.33
"13505"	"TRINITY_DN1589_c2_g1"	0.40500289237169	4.91347664688147	2.78473767878236	0.0167264336569898	0.0720025411112335	-4.01077381239072	"Unchanged"	756.35	555.13	794.77	558.83	977.46	789.6	703.68	1095.08	1131.4	1021.06
